Product Code,Product Name,Sales,Quantity,Discount,Profit
0,"#10 Gummed Flap White Envelopes, 100/Box",16.51999950408935,5,0.400000005960464,5.36899995803833
1,#10 Self-Seal White Envelopes,8.87199974060059,1,0.200000002980232,3.21609997749329
2,"#10 White Business Envelopes,4 1/8 x 9 1/2",50.1440019607544,4,0.400000005960464,16.92360019683842
3,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",146.8320016860962,21,0.800000011920928,49.555801868438735
4,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",55.008000373840304,9,0.6000000089406959,19.94040012359619
5,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",113.328002929688,9,0.200000002980232,35.4150009155273
6,#6 3/4 Gummed Flap White Envelopes,71.28000068664555,9,0.800000011920928,24.948000669479377
7,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",832.640014648437,5,0.400000005960464,72.8560009002685
8,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",5.88000011444092,1,0.200000002980232,1.98450005054474
9,12 Colored Short Pencils,10.39999961853027,5,0.400000005960464,0.9099999964237211
10,12-1/2 Diameter Round Wall Clock,231.7679996490476,20,2.200000077486038,-23.97600030899057
11,14-7/8 x 11 Blue Bar Computer Printout Paper,230.591995239258,6,0.400000005960464,80.7071990966796
12,2300 Heavy-Duty Transfer File Systems by Perma,219.8239974975583,11,0.400000005960464,-2.7477999925613403
13,"24 Capacity Maxi Data Binder Racks, Pearl",1852.840026855469,11,0.400000005960464,115.8025016784668
14,24-Hour Round Wall Clock,207.7919960021976,13,0.400000005960464,59.7401981353759
15,3.6 Cubic Foot Counter Height Office Refrigerator,1178.479999542236,8,1.80000002682209,-518.5305938720697
16,36X48 HARDFLOOR CHAIRMAT,75.5280017852783,7,1.400000050663948,-61.051800251007066
17,"3D Systems Cube Printer, 2nd Generation, White",2339.97998046876,3,0.700000002980232,-467.99697113037195
18,3M Organizer Strips,66.96000099182127,23,2.699999973177909,2.3759994506835906
19,3M Polarizing Light Filter Sleeves,67.1399974822998,6,0.80000002682209,6.71399974822993
20,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,113.7600021362305,9,1.000000014901161,-94.4204015731815
21,4009 Highlighters by Sanford,15.92000007629395,5,0.400000005960464,2.58700001239776
22,50 Colored Long Pencils,16.2560005187988,2,0.200000002980232,1.21920001506805
23,"6"" Cubicle Wall Clock, Black",67.95600128173827,12,0.80000002682209,5.82480001449585
24,9-3/4 Diameter Round Wall Clock,55.159997940063505,5,0.400000005960464,15.16899943351749
25,"ACCOHIDE 3-Ring Binder, Blue, 1""",97.46799707412723,32,2.100000008940695,27.42320048809053
26,ACCOHIDE Binder by Acco,23.95400047302249,11,0.8999999910593031,-0.12389993667602983
27,APC 7 Outlet Network SurgeArrest Surge Protector,160.96000671386722,7,1.80000002682209,-233.39200973510722
28,AT&T 1070 Corded Phone,1070.3039855957031,12,0.6000000089406959,133.787998199463
29,AT&T 1080 Corded phone,1808.2680358886719,17,1.400000020861624,108.2221012115478
30,AT&T 1080 Phone,767.144004821777,7,0.400000005960464,57.535799026489286
31,AT&T 17929 Lendline Telephone,796.2240142822263,23,1.400000020861624,26.23919844627369
32,AT&T CL2909,1019.820007324219,23,1.400000020861624,142.7539997100831
33,AT&T CL82213,46.3839988708496,2,0.200000002980232,5.21820020675659
34,AT&T CL83451 4-Handset Telephone,494.376022338867,3,0.400000005960464,55.617301940918
35,AT&T SB67148 SynJ,211.167999267578,4,0.400000005960464,18.47719955444336
36,AT&T TR1909W,604.752014160156,6,0.400000005960464,45.3563995361328
37,Aastra 57i VoIP phone,1583.778015136718,13,1.0000000149011599,29.089801788330092
38,Acco 3-Hole Punch,45.55200034379953,15,2.100000008940696,11.3880000114441
39,"Acco 3-Hole Punch, Clear",541.8069925308224,35,5.100000008940695,-267.2630014419555
40,"Acco 3-Hole Punch, Durable",1109.6512169837956,58,4.390000045299528,-257.14879631996155
41,"Acco 3-Hole Punch, Economy",1165.6760997772215,60,3.330000065267082,-103.44389736652371
42,"Acco 3-Hole Punch, Recycled",578.2059926986702,30,2.620000042021273,-126.91440153121945
43,Acco 6 Outlet Guardian Basic Surge Suppressor,4.99200010299683,3,0.800000011920929,-12.9792003631592
44,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,69.6159992218017,19,2.400000035762787,-177.5207977294922
45,Acco 6 Outlet Guardian Premium Surge Suppressor,170.3519983291626,17,1.3000000193715089,-10.33760023117064
46,Acco 6 Outlet Guardian Standard Surge Suppressor,53.196000576019316,7,1.000000014901161,-6.04500007629395
47,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",729.4799995422362,12,2.000000029802322,-291.79200553894043
48,"Acco Banker's Clasps, 5 3/4""-Long",9.216000080108639,4,0.400000005960464,3.110399901866909
