,y_test,y_pred_automl,y_pred_lrmodel
0,-27.3600006103516,-11.959279009943728,14.453373768655293
1,46.4700012207031,24.465295467860102,53.93949640260037
2,12.3479995727539,54.41093674445732,44.80224871824484
3,-110.339996337891,-49.01899504103838,-17.44261941722674
4,7.0,18.21196077187951,9.05275870781239
5,38.8499984741211,40.762818555281335,77.42204545132053
6,8.15999984741211,18.21196077187951,11.483263930642131
7,9.18000030517578,20.33219731151585,25.71027742755963
8,-30.2450008392334,54.41093674445732,85.8392956532686
9,21.0900001525879,15.020610874278034,44.09357994143508
10,31.0687999725342,11.402039311493457,-16.089165842638817
11,225.466995239258,136.06195114714092,247.00671449516992
12,91.1999969482422,53.97369661652317,68.498564644512
13,-4.65000009536743,-11.959279009943728,-66.39620872936902
14,-10.0959997177124,7.980032433086876,-43.7223430367096
15,-33.0,-49.01899504103838,-97.49668250347071
16,88.0199966430664,53.97369661652317,92.3352171356948
17,9.61919975280762,27.688241901505723,35.187328908537594
18,-40.4711990356445,20.33219731151585,48.12033079691746
19,0.722800016403198,7.784168445557938,20.457522481144746
20,117.682998657227,50.249532483363424,123.69884557269498
21,108.071998596191,27.130427359393128,90.93925092308602
22,37.7999992370605,20.33219731151585,39.150076763252045
23,15.8999996185303,16.508599883367896,3.6740935752113977
24,21.0653991699219,69.17634370787184,42.61600594979019
25,47.7599983215332,53.97369661652317,131.6826906068054
26,5.12939977645874,7.784168445557938,-5.886150038489465
27,2.22399997711182,11.402039311493457,11.860257529290845
28,-11.7600002288818,16.508599883367896,-174.35535788483168
29,8.96039962768555,0.039961791521029966,-1.5780026907620481
30,13.486499786377,11.402039311493457,21.562007107600056
31,1.89979994297028,15.020610874278034,-7.993961768470502
32,-18.1469993591309,69.17634370787184,53.93719529534079
33,14.6400003433228,15.020610874278034,17.543440257782144
34,11.7600002288818,20.33219731151585,38.65712068932923
35,12.2399997711182,24.831114701415544,42.758330048392246
36,-11.7959995269775,-11.959279009943728,-80.94094094699877
37,6.57999992370605,15.020610874278034,33.38319843465281
38,77.1959991455078,16.508599883367896,-5.460782237684764
39,27.8400001525879,15.020610874278034,46.94202457234212
40,93.120002746582,16.508599883367896,38.1185728667897
41,31.2900009155273,36.67006650472281,95.27546637061465
42,21.3199996948242,18.21196077187951,31.43884133377544
43,17.0400009155273,16.508599883367896,3.8365090961581103
44,6.99860000610352,24.465295467860102,-5.995483717165616
45,17.1599998474121,15.020610874278034,30.536039817446376
46,28.3799991607666,15.020610874278034,8.04567018250567
47,9.72000026702881,16.508599883367896,18.37587604964775
48,9.54179954528809,20.33219731151585,-43.17139686553986
49,-7.32600021362305,-11.959279009943728,-120.25184400380088
50,-13.4460000991821,69.69156260609094,81.53874129671547
51,-4.98780012130737,-22.812968168733903,-89.33793215639754
52,7.59000015258789,27.7153427865014,34.76567368027424
53,-36.6959991455078,-74.60398896943525,-106.83436907315739
54,41.6339988708496,96.04643224576712,44.00913551780921
55,-12.9792003631592,-22.812968168733903,-28.651384145492603
56,-78.120002746582,-22.812968168733903,-106.20882359686838
57,9.35999965667725,15.020610874278034,8.232541730061993
58,13.8400001525879,15.020610874278034,22.012623436532927
59,16.8419990539551,15.020610874278034,-21.03743521052758
60,38.8440017700195,-87.1759647160676,-0.9709055981926014
61,-27.7800006866455,-15.09056016926953,-251.55522272353852
62,488.600006103516,354.79824774361293,403.1773456848916
63,6.57000017166138,7.784168445557938,0.7003907653768806
64,22.7360000610352,-11.959279009943728,96.66564174569393
65,170.100006103516,142.11658181427015,121.53634952010907
66,6.23999977111816,16.508599883367896,17.322423089486165
67,13.5600004196167,27.7153427865014,24.509197371334803
68,-20.8199996948242,107.48535453947996,72.0898915563678
69,-327.227996826172,-361.3906723105426,-222.12547192791678
70,-80.2529983520508,-64.50580535134229,-123.43957296665137
71,-3.56220006942749,18.429894721193122,-6.828450542367779
72,-175.259994506836,-93.56413770728729,-166.46680246586428
73,64.8000030517578,377.3265084974032,253.85504042895008
74,-349.787994384766,-215.68366647413023,-87.80270991115898
75,19.9799995422363,52.745686853578945,16.412445284518057
76,-119.186996459961,-25.115621438360684,-144.83401588703111
77,11.7782001495361,15.020610874278034,-22.159543475330413
78,16.7040004730225,24.465295467860102,11.202306833707095
79,-4.04099988937378,7.784168445557938,-9.942206714651189
80,-4.40999984741211,-15.09056016926953,-98.43697504668594
81,0.596700012683868,11.402039311493457,-12.8854615764828
82,4.82999992370605,15.020610874278034,22.686093806376245
83,-20.6000003814697,-200.9016546220771,-61.90168643493013
84,3.84479999542236,20.33219731151585,-43.12547197775848
85,7.25759983062744,27.688241901505723,23.45394344841312
86,116.400001525879,27.7153427865014,45.80435344675409
